Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     80.30     0.00        1     0.00     0.00  int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  0.00     80.30     0.00        1     0.00     0.00  int* std::__copy_move_a1<false, int*, int*>(int*, int*, int*)
  0.00     80.30     0.00        1     0.00     0.00  int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*)
  0.00     80.30     0.00        1     0.00     0.00  void std::__insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00     80.30     0.00        1     0.00     0.00  void std::__introsort_loop<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, long, __gnu_cxx::__ops::_Iter_less_iter)
  0.00     80.30     0.00        1     0.00     0.00  int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  0.00     80.30     0.00        1     0.00     0.00  void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00     80.30     0.00        1     0.00     0.00  int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&)
  0.00     80.30     0.00        1     0.00     0.00  std::__lg(long)
  0.00     80.30     0.00        1     0.00     0.00  int* std::copy<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
  0.00     80.30     0.00        1     0.00     0.00  void std::sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  0.00     80.30     0.00        1     0.00     0.00  void std::__sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__ops::_Iter_less_iter)
  0.00     80.30     0.00        1     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.01% of 80.30 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00   80.30                 main [1]
               68.81    3.05    5000/5000        knn_distances_tiled(double const*, double const*, double*, int, int, int) [2]
                0.14    8.29   20000/20000       knn_predict_proba(double const*, int*, int const*, int, int) [3]
                0.01    0.00       6/6           load_text_matrix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int, int) [17]
                0.00    0.00       2/9           std::vector<double, std::allocator<double> >::vector(unsigned long, std::allocator<double> const&) [22]
                0.00    0.00       1/1           load_binary_matrix(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&, int&) [28]
                0.00    0.00  135000/135001      std::vector<double, std::allocator<double> >::data() [44]
                0.00    0.00   60000/60000       std::vector<int, std::allocator<int> >::operator[](unsigned long) [46]
                0.00    0.00   40000/40001       std::vector<int, std::allocator<int> >::data() [51]
                0.00    0.00   20000/20000       nb_predict_proba(double const*, double const*, double const*, double const*, int) [53]
                0.00    0.00   20000/20000       lr_predict_proba(double const*, double const*, double, int) [52]
                0.00    0.00    5000/495000      int const& std::min<int>(int const&, int const&) [42]
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [69]
                0.00    0.00       9/9           std::vector<double, std::allocator<double> >::~vector() [93]
                0.00    0.00       4/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [132]
                0.00    0.00       4/4           std::vector<double, std::allocator<double> >::operator[](unsigned long) [128]
                0.00    0.00       4/5           std::vector<int, std::allocator<int> >::~vector() [119]
                0.00    0.00       3/3           read_config(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [145]
                0.00    0.00       2/9           std::allocator<double>::allocator() [78]
                0.00    0.00       2/27          std::allocator<double>::~allocator() [58]
                0.00    0.00       2/5           std::allocator<int>::allocator() [106]
                0.00    0.00       2/4           std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&) [130]
                0.00    0.00       2/15          std::allocator<int>::~allocator() [65]
                0.00    0.00       1/1           load_text_intvec(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [157]
                0.00    0.00       1/1           load_binary_labels(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [158]
                0.00    0.00       1/1           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [171]
                0.00    0.00       1/1           std::chrono::duration<double, std::ratio<1l, 1l> >::duration<long, std::ratio<1l, 1000000000l>, void>(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [168]
                0.00    0.00       1/2           std::chrono::duration<double, std::ratio<1l, 1l> >::count() const [150]
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::end() [99]
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >) [188]
                0.00    0.00       1/7           std::vector<double, std::allocator<double> >::begin() [100]
-----------------------------------------------
               68.81    3.05    5000/5000        main [1]
[2]     89.5   68.81    3.05    5000         knn_distances_tiled(double const*, double const*, double*, int, int, int) [2]
                0.00    3.05    5000/5000        void std::fill<double*, double>(double*, double*, double const&) [10]
                0.00    0.00  490000/495000      int const& std::min<int>(int const&, int const&) [42]
-----------------------------------------------
                0.14    8.29   20000/20000       main [1]
[3]     10.5    0.14    8.29   20000         knn_predict_proba(double const*, int*, int const*, int, int) [3]
                0.01    5.90   20000/20000       void std::partial_sort<int*, knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>(int*, int*, int*, knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}) [4]
                2.38    0.00   20000/20000       void std::iota<int*, int>(int*, int*, int) [12]
-----------------------------------------------
                0.01    5.90   20000/20000       knn_predict_proba(double const*, int*, int const*, int, int) [3]
[4]      7.4    0.01    5.90   20000         void std::partial_sort<int*, knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>(int*, int*, int*, knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}) [4]
                0.00    5.90   20000/20000       void std::__partial_sort<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>) [5]
                0.00    0.00   20000/20000       __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> __gnu_cxx::__ops::__iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>(knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}) [55]
-----------------------------------------------
                0.00    5.90   20000/20000       void std::partial_sort<int*, knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>(int*, int*, int*, knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}) [4]
[5]      7.3    0.00    5.90   20000         void std::__partial_sort<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>) [5]
                1.20    4.69   20000/20000       void std::__heap_select<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>) [6]
                0.00    0.01   20000/20000       void std::__sort_heap<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>&) [19]
-----------------------------------------------
                1.20    4.69   20000/20000       void std::__partial_sort<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>) [5]
[6]      7.3    1.20    4.69   20000         void std::__heap_select<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>) [6]
                1.79    2.65 999900000/1001643488     bool __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>::operator()<int*, int*>(int*, int*) [7]
                0.19    0.00   20000/20000       void std::__make_heap<int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}> >(int*, int*, __gnu_cxx::__ops::_Iter_comp_iter<knn_predict_proba(double const*, int*, int const*, int, int)::{lambda(int, int)#1}>&) [13]
